N,Diameter,Temperature,Mx,Chi_x,Chi_y,Chi_z,Chi_longitudinal,Chi_trans
31,8.5,920.0,0.00870982,0.00366924,0.00363162,0.00378421,0.00166876,0.0036504299999999996
31,8.5,925.0,0.00863584,0.00356326,0.00360091,0.00368051,0.00163794,0.003582085
31,8.5,930.0,0.0085676,0.0034724,0.00351186,0.00362795,0.00159891,0.00349213
31,8.5,935.0,0.00849208,0.00341214,0.00342494,0.00353541,0.00156482,0.0034185400000000003
31,8.5,940.0,0.00843753,0.00335617,0.00335539,0.00347297,0.00153584,0.00335578
31,8.5,945.0,0.00837411,0.00328453,0.00328637,0.00341235,0.00150909,0.0032854499999999997
31,8.5,950.0,0.00831118,0.0032334,0.00322461,0.00332845,0.00148328,0.003229005
31,8.5,955.0,0.00824502,0.00316124,0.00313591,0.00328326,0.00145153,0.003148575
31,8.5,960.0,0.00819214,0.00311341,0.00310229,0.00319477,0.0014273,0.00310785
31,8.5,965.0,0.00813492,0.00303531,0.00304489,0.0031494,0.00139835,0.0030401
31,8.5,970.0,0.00809585,0.00299139,0.00299855,0.00310105,0.0013749,0.00299497
31,8.5,975.0,0.00802958,0.00292107,0.00293594,0.00303584,0.0013417,0.002928505
31,8.5,980.0,0.00797379,0.00288855,0.00289472,0.00294469,0.00131905,0.002891635
31,8.5,985.0,0.00792185,0.00282454,0.0028415,0.002905,0.00129544,0.00283302
31,8.5,990.0,0.00787559,0.00278446,0.0027715,0.00286913,0.00127062,0.00277798
31,8.5,995.0,0.00783871,0.00274132,0.00274356,0.0028196,0.00125256,0.00274244
31,8.5,1000.0,0.00777186,0.00267874,0.00269773,0.00275227,0.00123123,0.002688235
33,9.0,0.0,1.0,0.0,0.0,-0.0,-0.0,0.0
33,9.0,5.0,0.997192,0.0590896,0.0583019,1.00634e-05,9.92321e-06,0.05869575
33,9.0,10.0,0.994372,0.0554179,0.0575751,2.01456e-05,1.9795e-05,0.0564965
33,9.0,15.0,0.991538,0.0579125,0.0559352,3.09963e-05,3.05435e-05,0.05692385
33,9.0,20.0,0.988692,0.0572916,0.054313,4.01194e-05,3.97803e-05,0.0558023
33,9.0,25.0,0.985834,0.0582368,0.0569268,5.08115e-05,5.01912e-05,0.0575818
33,9.0,30.0,0.982962,0.057609,0.0568948,6.24736e-05,6.17163e-05,0.0572519
33,9.0,35.0,0.980076,0.0575342,0.0610448,7.28707e-05,7.1906e-05,0.0592895
33,9.0,40.0,0.977176,0.0588435,0.0627009,8.23e-05,8.10052e-05,0.0607722
33,9.0,45.0,0.974265,0.0585758,0.0608522,9.56529e-05,9.41789e-05,0.059714
33,9.0,50.0,0.971338,0.0621521,0.0572216,0.000106902,0.000105679,0.05968685
33,9.0,55.0,0.968401,0.0613804,0.059152,0.00011825,0.000116942,0.060266200000000006
33,9.0,60.0,0.965444,0.05503,0.0583293,0.000130795,0.00012925,0.05667965
33,9.0,65.0,0.962472,0.0586123,0.0584824,0.00014173,0.000139931,0.05854735
33,9.0,70.0,0.959499,0.0589381,0.0586128,0.000153576,0.000151552,0.05877545
33,9.0,75.0,0.9565,0.0588731,0.0593655,0.000165915,0.000162846,0.0591193
33,9.0,80.0,0.953488,0.0590003,0.0626063,0.000176987,0.000173569,0.060803300000000005
33,9.0,85.0,0.95044,0.057699,0.0575822,0.000189596,0.000186709,0.0576406
33,9.0,90.0,0.947395,0.0597519,0.0556148,0.000204986,0.000202606,0.057683349999999994
33,9.0,95.0,0.944333,0.0593811,0.0585809,0.000217115,0.00021398,0.058981
33,9.0,100.0,0.941246,0.0565331,0.0597649,0.000232935,0.000230135,0.058149000000000006
33,9.0,105.0,0.938178,0.0618339,0.0577421,0.0002384,0.000234536,0.059787999999999994
33,9.0,110.0,0.935053,0.0617548,0.0558084,0.000261116,0.000257275,0.0587816
33,9.0,115.0,0.931928,0.0576582,0.058918,0.000280408,0.000276016,0.058288099999999995
33,9.0,120.0,0.92878,0.062192,0.0622925,0.000280133,0.000275261,0.06224225
33,9.0,125.0,0.925626,0.0582178,0.062354,0.000298573,0.000294744,0.0602859
33,9.0,130.0,0.922442,0.0573422,0.0618098,0.000316681,0.000313112,0.059576000000000004
33,9.0,135.0,0.919243,0.0632591,0.0594434,0.000332942,0.000328525,0.061351249999999996
33,9.0,140.0,0.916021,0.0636288,0.06345,0.000344652,0.000341293,0.0635394
33,9.0,145.0,0.912785,0.0616901,0.0583463,0.000358337,0.000354918,0.060018199999999994
33,9.0,150.0,0.909533,0.0623281,0.0622754,0.000382117,0.000377819,0.06230175
33,9.0,155.0,0.906249,0.0608594,0.0638146,0.000394882,0.000388445,0.062337000000000004
33,9.0,160.0,0.902946,0.0595153,0.0613468,0.00041591,0.000410988,0.06043105
33,9.0,165.0,0.89966,0.0612799,0.060672,0.000425271,0.000419219,0.06097595
33,9.0,170.0,0.896312,0.0653665,0.0599461,0.000435382,0.000427492,0.0626563
33,9.0,175.0,0.892954,0.0643033,0.0626602,0.000460799,0.000455285,0.06348175
33,9.0,180.0,0.889587,0.0659293,0.0644673,0.000480453,0.000470613,0.0651983
33,9.0,185.0,0.8862,0.0637079,0.0632032,0.000499803,0.000489104,0.06345555
33,9.0,190.0,0.882763,0.0610633,0.0636502,0.000518586,0.00051139,0.06235675
33,9.0,195.0,0.879302,0.0649852,0.0659058,0.000530666,0.00052439,0.0654455
33,9.0,200.0,0.875842,0.0650053,0.0590022,0.000546071,0.000536422,0.062003749999999996
33,9.0,205.0,0.872341,0.0635348,0.0637047,0.000577727,0.000567735,0.06361975
33,9.0,210.0,0.868846,0.0680121,0.063798,0.000590581,0.000581351,0.06590504999999999
33,9.0,215.0,0.865318,0.0676587,0.0649679,0.000607537,0.000597047,0.06631329999999999
33,9.0,220.0,0.861745,0.0659208,0.0643222,0.000641179,0.00062831,0.0651215
33,9.0,225.0,0.858172,0.0649666,0.0673605,0.000650879,0.00064103,0.06616355
33,9.0,230.0,0.854552,0.0646089,0.0651924,0.000669129,0.000657579,0.06490065
33,9.0,235.0,0.850865,0.0663953,0.0706431,0.000690366,0.000678024,0.0685192
33,9.0,240.0,0.847232,0.0642027,0.0667182,0.000724065,0.000711192,0.06546045
33,9.0,245.0,0.843524,0.0632637,0.0624408,0.000742481,0.000731244,0.06285225
33,9.0,250.0,0.839813,0.0654753,0.0676609,0.000764956,0.000754531,0.06656809999999999
33,9.0,255.0,0.836059,0.0670189,0.0708816,0.000784177,0.000768452,0.06895025
33,9.0,260.0,0.832295,0.0719354,0.070425,0.000819718,0.000803499,0.0711802
33,9.0,265.0,0.828447,0.0644975,0.0643122,0.000856224,0.000845485,0.06440485
33,9.0,270.0,0.824572,0.0658706,0.0677499,0.00086642,0.000852596,0.06681025
33,9.0,275.0,0.820728,0.0670057,0.0737794,0.000907643,0.000890988,0.07039255
33,9.0,280.0,0.816834,0.069916,0.0677324,0.000920073,0.000898836,0.0688242
33,9.0,285.0,0.812875,0.0640659,0.0676851,0.000943411,0.000932801,0.0658755
33,9.0,290.0,0.808924,0.0668593,0.0713438,0.000987024,0.000968298,0.06910155
33,9.0,295.0,0.804868,0.0631425,0.0705801,0.00101224,0.000995701,0.06686130000000001
33,9.0,300.0,0.800823,0.0652159,0.0691379,0.00101881,0.00100783,0.0671769
33,9.0,305.0,0.796723,0.0700485,0.0693824,0.00107921,0.00106085,0.06971545
33,9.0,310.0,0.792651,0.0695055,0.0747975,0.00110885,0.00108684,0.07215150000000001
33,9.0,315.0,0.78845,0.0687328,0.0664666,0.00113945,0.00112316,0.0675997
33,9.0,320.0,0.784266,0.0760016,0.0680243,0.00117296,0.00115257,0.07201294999999999
33,9.0,325.0,0.780013,0.0693555,0.0756532,0.00120192,0.00117378,0.07250435
33,9.0,330.0,0.775712,0.0717951,0.0762383,0.00126393,0.00123673,0.07401669999999999
33,9.0,335.0,0.771387,0.0755347,0.0712621,0.00128201,0.00126211,0.0733984
33,9.0,340.0,0.766994,0.0766739,0.0691713,0.00132159,0.00129294,0.0729226
33,9.0,345.0,0.762533,0.0748445,0.0746168,0.00134354,0.00131806,0.07473065
33,9.0,350.0,0.758101,0.0705479,0.0756441,0.00137814,0.00134458,0.073096
33,9.0,355.0,0.753545,0.0735501,0.0769142,0.00144014,0.00141542,0.07523215
33,9.0,360.0,0.749015,0.0732236,0.0726841,0.00147459,0.00144353,0.07295385
33,9.0,365.0,0.744387,0.0712129,0.0702125,0.00155652,0.00152208,0.07071269999999999
33,9.0,370.0,0.739735,0.0770387,0.0806677,0.00157685,0.00153805,0.0788532
33,9.0,375.0,0.734858,0.0764972,0.0744432,0.00164925,0.00161218,0.0754702
33,9.0,380.0,0.730161,0.0736292,0.0756502,0.00164623,0.00161721,0.0746397
33,9.0,385.0,0.725284,0.0769783,0.0735213,0.00172852,0.00169272,0.0752498
33,9.0,390.0,0.720276,0.07665,0.0794306,0.0018137,0.0017779,0.0780403
33,9.0,395.0,0.715384,0.0758947,0.0743091,0.00181838,0.00177595,0.0751019
33,9.0,400.0,0.710258,0.076839,0.0771781,0.00187874,0.00183904,0.07700855000000001
33,9.0,405.0,0.705208,0.0757244,0.0711941,0.00194615,0.0019067,0.07345925
33,9.0,410.0,0.699933,0.0793652,0.0770608,0.0019576,0.00191034,0.078213
33,9.0,415.0,0.69473,0.0746657,0.0737152,0.00209214,0.00203925,0.07419044999999999
33,9.0,420.0,0.689351,0.079881,0.0793695,0.00208221,0.00202391,0.07962525
33,9.0,425.0,0.683884,0.0778732,0.0822536,0.00220271,0.00215605,0.0800634
33,9.0,430.0,0.678392,0.0860951,0.0776889,0.00230379,0.00224573,0.08189199999999999
33,9.0,435.0,0.672776,0.0772204,0.0809976,0.00236919,0.00231554,0.079109
33,9.0,440.0,0.667171,0.0788131,0.0757444,0.00242134,0.00237243,0.07727875000000001
33,9.0,445.0,0.661324,0.0784466,0.079277,0.00252719,0.00246161,0.07886180000000001
33,9.0,450.0,0.65552,0.082404,0.0809314,0.00256649,0.00250913,0.08166770000000001
33,9.0,455.0,0.649451,0.0808173,0.0726457,0.00267371,0.00260566,0.0767315
33,9.0,460.0,0.643387,0.0818238,0.081772,0.00283619,0.00277222,0.0817979
33,9.0,465.0,0.637163,0.0876011,0.0793395,0.00286484,0.00278173,0.0834703
33,9.0,470.0,0.630878,0.0851238,0.0851953,0.00296271,0.00288235,0.08515955
33,9.0,475.0,0.624317,0.0853682,0.0815301,0.00306627,0.00299238,0.08344915
33,9.0,480.0,0.617844,0.0853999,0.0844931,0.00320512,0.00312656,0.08494650000000001
33,9.0,485.0,0.611149,0.0823387,0.0867537,0.00338698,0.00327842,0.0845462
33,9.0,490.0,0.60431,0.0887631,0.0832145,0.00346197,0.00337734,0.0859888
33,9.0,495.0,0.597343,0.079586,0.0804978,0.00360295,0.0035281,0.0800419
33,9.0,500.0,0.590143,0.0823947,0.0884412,0.00378296,0.00369388,0.08541794999999999
33,9.0,505.0,0.58288,0.0844208,0.0815891,0.00391516,0.00382108,0.08300495
33,9.0,510.0,0.575442,0.092019,0.0885752,0.0041374,0.00403643,0.0902971
33,9.0,515.0,0.567884,0.0840313,0.0850614,0.00429273,0.00418761,0.08454634999999999
33,9.0,520.0,0.559918,0.0868221,0.0879729,0.00446936,0.00434473,0.0873975
33,9.0,525.0,0.551883,0.0863063,0.0864372,0.00467076,0.00455468,0.08637175
33,9.0,530.0,0.543744,0.0896091,0.0879827,0.00488957,0.00476924,0.0887959
33,9.0,535.0,0.535192,0.090091,0.090313,0.00526083,0.00511334,0.090202
33,9.0,540.0,0.526516,0.0892347,0.0897714,0.00550146,0.00535513,0.08950305
33,9.0,545.0,0.517601,0.0909655,0.0890051,0.00571172,0.00555556,0.0899853
33,9.0,550.0,0.508307,0.0916674,0.08696,0.0060133,0.00584567,0.0893137
33,9.0,555.0,0.498709,0.0959295,0.0932727,0.00643305,0.00624742,0.0946011
33,9.0,560.0,0.488923,0.0907888,0.0896215,0.00683647,0.00664218,0.09020515000000001
33,9.0,565.0,0.478631,0.0923166,0.0908783,0.00722711,0.00702395,0.09159745
33,9.0,570.0,0.468151,0.0895996,0.09156,0.00780997,0.00759578,0.0905798
33,9.0,575.0,0.457081,0.0948069,0.0967615,0.00827528,0.00804518,0.0957842
33,9.0,580.0,0.445544,0.0991055,0.0927611,0.00922665,0.00892178,0.0959333
33,9.0,585.0,0.433788,0.0943743,0.10058,0.009666,0.00940704,0.09747715
33,9.0,590.0,0.421211,0.0936052,0.0954173,0.0105856,0.0103046,0.09451124999999999
33,9.0,595.0,0.408228,0.0928809,0.0919666,0.0115627,0.0112151,0.09242375
33,9.0,600.0,0.394494,0.0966948,0.0994767,0.0126131,0.0121681,0.09808575
33,9.0,605.0,0.379748,0.0946775,0.0990814,0.0143646,0.0139273,0.09687945
33,9.0,610.0,0.364644,0.103227,0.103375,0.0156245,0.015004,0.103301
33,9.0,615.0,0.348461,0.103761,0.109156,0.017686,0.0170659,0.10645850000000001
33,9.0,620.0,0.331046,0.102137,0.10126,0.0205881,0.0197399,0.1016985
33,9.0,625.0,0.312189,0.102006,0.0982239,0.0238139,0.0227959,0.10011495000000001
33,9.0,630.0,0.291932,0.10116,0.097304,0.0274212,0.0264434,0.099232
33,9.0,635.0,0.268862,0.107949,0.103881,0.0352426,0.034177,0.10591500000000001
33,9.0,640.0,0.244605,0.107098,0.108571,0.0418761,0.0401924,0.1078345
33,9.0,645.0,0.215519,0.103355,0.110078,0.0610286,0.057796,0.10671649999999999
33,9.0,650.0,0.182825,0.105944,0.109958,0.0871571,0.0813521,0.10795099999999999
33,9.0,655.0,0.13967,0.112076,0.107481,3.02049,0.157749,0.1097785
33,9.0,660.0,0.0860771,0.105669,0.109665,1.44228,0.211545,0.107667
33,9.0,665.0,0.0537889,0.0889613,0.0934604,0.496809,0.117562,0.09121085
33,9.0,670.0,0.0402627,0.074677,0.0717337,0.228213,0.0623938,0.07320535
33,9.0,675.0,0.0332722,0.0583294,0.0574365,0.137468,0.0415129,0.05788295
33,9.0,680.0,0.029257,0.0495838,0.0483792,0.0946794,0.0302105,0.0489815
33,9.0,685.0,0.0264497,0.0425345,0.0424436,0.0705597,0.0236847,0.04248905
33,9.0,690.0,0.0239689,0.0355559,0.0359545,0.0559999,0.0200036,0.0357552
33,9.0,695.0,0.0221755,0.0312786,0.0312036,0.0451572,0.0162689,0.0312411
33,9.0,700.0,0.0208651,0.027977,0.0288047,0.0379703,0.0144302,0.02839085
33,9.0,705.0,0.0195088,0.0243049,0.0252455,0.0324536,0.0122942,0.0247752
33,9.0,710.0,0.0186669,0.0222361,0.0224262,0.0300007,0.0112901,0.02233115
33,9.0,715.0,0.0176396,0.0207695,0.0201677,0.0252987,0.0100394,0.0204686
33,9.0,720.0,0.0169157,0.0188675,0.0188893,0.0228321,0.0092738,0.0188784
33,9.0,725.0,0.0162451,0.0172123,0.0174437,0.0207521,0.00840228,0.017328
33,9.0,730.0,0.0156332,0.0160513,0.0158554,0.0190219,0.00770668,0.015953349999999998
33,9.0,735.0,0.0150239,0.0148185,0.0145794,0.0173187,0.00706436,0.014698949999999999
33,9.0,740.0,0.0146094,0.0140069,0.0139922,0.0159151,0.00666607,0.01399955
33,9.0,745.0,0.0140918,0.0127929,0.012902,0.0148955,0.00616914,0.01284745
33,9.0,750.0,0.0136275,0.0121504,0.0119487,0.0135984,0.00572188,0.01204955
33,9.0,755.0,0.0133574,0.0114582,0.0116555,0.0128479,0.00544334,0.01155685
33,9.0,760.0,0.0129874,0.0108599,0.0108954,0.0120077,0.00510028,0.010877649999999999
33,9.0,765.0,0.012589,0.0100325,0.010198,0.0112692,0.00474875,0.01011525
33,9.0,770.0,0.0123513,0.00975357,0.00963337,0.0107443,0.00454574,0.00969347
33,9.0,775.0,0.0120665,0.00914752,0.00918499,0.0102528,0.0043265,0.009166255
33,9.0,780.0,0.0118185,0.00879975,0.00879462,0.00962835,0.00409792,0.008797184999999999
33,9.0,785.0,0.0116162,0.00846963,0.00846116,0.00920543,0.00393665,0.008465395
33,9.0,790.0,0.0114062,0.00807916,0.00809303,0.00889482,0.00380074,0.008086095
33,9.0,795.0,0.0111935,0.00775126,0.00781076,0.00844413,0.00365307,0.00778101
33,9.0,800.0,0.0109728,0.00743259,0.00743216,0.0080234,0.00345172,0.007432375
33,9.0,805.0,0.0107151,0.007049,0.00696888,0.00769736,0.00329674,0.00700894
33,9.0,810.0,0.01061,0.00690679,0.00685902,0.00738338,0.00320113,0.006882905
33,9.0,815.0,0.0104282,0.00665737,0.0065698,0.00707786,0.00307248,0.006613585
33,9.0,820.0,0.0102909,0.00638875,0.00638101,0.00687835,0.0029691,0.006384880000000001
33,9.0,825.0,0.0100908,0.00618311,0.00603523,0.0065682,0.00284792,0.006109170000000001
33,9.0,830.0,0.00998986,0.00597966,0.0059655,0.00635468,0.00277137,0.00597258
33,9.0,835.0,0.0098498,0.0057793,0.00578422,0.00609368,0.0026524,0.00578176
33,9.0,840.0,0.00967907,0.00557432,0.00556993,0.00582845,0.00256921,0.005572125
33,9.0,845.0,0.00958197,0.00541605,0.00538032,0.00572482,0.00248834,0.005398185
33,9.0,850.0,0.00949872,0.00529791,0.00529557,0.00556065,0.00244601,0.00529674
33,9.0,855.0,0.00934419,0.00508249,0.00510379,0.00535087,0.00234838,0.00509314
33,9.0,860.0,0.00923712,0.00494573,0.0049667,0.00518473,0.00228463,0.004956215
33,9.0,865.0,0.00913482,0.00483097,0.00477279,0.00506843,0.0022136,0.00480188
33,9.0,870.0,0.00903521,0.00468034,0.00465939,0.00493405,0.00215563,0.0046698650000000005
33,9.0,875.0,0.0089356,0.00451288,0.00457454,0.00479697,0.00209971,0.00454371
33,9.0,880.0,0.00883277,0.00440385,0.00445713,0.00463557,0.00204673,0.0044304900000000005
33,9.0,885.0,0.0087504,0.00434867,0.00430477,0.00450415,0.00198391,0.00432672
33,9.0,890.0,0.0086489,0.00419203,0.00420812,0.0043948,0.00194034,0.004200075
33,9.0,895.0,0.00856483,0.00412625,0.00408732,0.00426627,0.00189483,0.004106785
33,9.0,900.0,0.00851064,0.00400571,0.00401321,0.00422607,0.00185168,0.004009459999999999
33,9.0,905.0,0.0084291,0.00393138,0.00392345,0.0040839,0.00179975,0.003927415
33,9.0,910.0,0.00832994,0.00381037,0.00380388,0.00398603,0.00175263,0.0038071249999999997
33,9.0,915.0,0.00827644,0.0037498,0.00375132,0.00388749,0.00172025,0.00375056
33,9.0,920.0,0.00822197,0.0036754,0.00369653,0.00380236,0.00168464,0.0036859650000000002
33,9.0,925.0,0.00813396,0.00356884,0.00357303,0.0037466,0.00165112,0.003570935
33,9.0,930.0,0.00806893,0.0034927,0.00351732,0.00364164,0.00161049,0.0035050100000000002
33,9.0,935.0,0.00802217,0.00345583,0.00343936,0.00357916,0.00158527,0.003447595
33,9.0,940.0,0.00793839,0.00335846,0.00336263,0.00347671,0.00153963,0.0033605450000000004
33,9.0,945.0,0.00788514,0.00330184,0.0033153,0.00338589,0.00150611,0.0033085700000000003
33,9.0,950.0,0.00782419,0.00324181,0.00321964,0.00334425,0.00148349,0.0032307250000000003
33,9.0,955.0,0.00777865,0.00318828,0.00316229,0.00328941,0.00145734,0.003175285
33,9.0,960.0,0.00770586,0.00309631,0.003096,0.00321654,0.00142043,0.0030961549999999997
33,9.0,965.0,0.00767652,0.00303863,0.00308489,0.00316858,0.0014055,0.00306176
33,9.0,970.0,0.0076033,0.0029805,0.00300267,0.00308538,0.00137168,0.0029915849999999997
33,9.0,975.0,0.00756612,0.00294204,0.00294813,0.00304464,0.00135201,0.002945085
33,9.0,980.0,0.00749313,0.00287177,0.00288507,0.00296619,0.0013237,0.00287842
33,9.0,985.0,0.00747734,0.00285246,0.00286438,0.00291922,0.00130536,0.00285842
33,9.0,990.0,0.00742191,0.00280662,0.00278229,0.0028803,0.00128338,0.0027944550000000004
33,9.0,995.0,0.00738045,0.00274511,0.00274598,0.00283981,0.00126072,0.002745545
33,9.0,1000.0,0.00733962,0.00269969,0.00269798,0.00280075,0.00124129,0.002698835
35,9.5,0.0,1.0,0.0,0.0,-0.0,-0.0,0.0
35,9.5,5.0,0.997203,0.0569531,0.0554303,9.82339e-06,9.72628e-06,0.0561917
35,9.5,10.0,0.994395,0.0614505,0.0549686,1.95971e-05,1.93592e-05,0.05820955
35,9.5,15.0,0.991574,0.0573708,0.059295,3.0206e-05,2.98458e-05,0.0583329
35,9.5,20.0,0.98874,0.0559697,0.0576574,3.96281e-05,3.92624e-05,0.05681355
35,9.5,25.0,0.985895,0.0583866,0.0564333,5.12323e-05,5.05502e-05,0.05740995
35,9.5,30.0,0.983033,0.0503148,0.0602101,6.09018e-05,6.0426e-05,0.055262450000000005
35,9.5,35.0,0.980159,0.0594295,0.0544498,7.29186e-05,7.19173e-05,0.05693965
35,9.5,40.0,0.977274,0.0571031,0.0609123,8.25508e-05,8.16623e-05,0.059007699999999996
35,9.5,45.0,0.974371,0.0575761,0.0554949,9.41362e-05,9.24592e-05,0.0565355
35,9.5,50.0,0.971459,0.0564035,0.0546122,0.000106587,0.000105117,0.05550785
35,9.5,55.0,0.968529,0.0587366,0.0641668,0.000116464,0.000114698,0.0614517
35,9.5,60.0,0.965588,0.0593516,0.0629714,0.000127852,0.000126169,0.061161499999999994
35,9.5,65.0,0.962631,0.0604592,0.0592786,0.00013797,0.000136065,0.0598689
35,9.5,70.0,0.959663,0.056045,0.0597861,0.000150895,0.000149356,0.057915549999999996
35,9.5,75.0,0.956675,0.0623578,0.0568117,0.000165146,0.0001638,0.05958475
35,9.5,80.0,0.953683,0.0618736,0.0619641,0.000174133,0.000171906,0.06191885
35,9.5,85.0,0.950649,0.0618818,0.0603313,0.000193085,0.000189892,0.061106549999999996
35,9.5,90.0,0.947618,0.058012,0.0589606,0.000200504,0.000198242,0.058486300000000005
35,9.5,95.0,0.944563,0.0588906,0.0579544,0.000211302,0.000207304,0.0584225
35,9.5,100.0,0.941506,0.058397,0.0579845,0.00022689,0.000224293,0.05819075
35,9.5,105.0,0.938434,0.0574695,0.0591075,0.000238964,0.000236666,0.0582885
35,9.5,110.0,0.935354,0.0629793,0.0592274,0.000256769,0.000254124,0.06110335
35,9.5,115.0,0.932223,0.0571726,0.0588242,0.00026558,0.000262137,0.0579984
35,9.5,120.0,0.929098,0.0575404,0.0612815,0.00027869,0.000274919,0.059410950000000004
35,9.5,125.0,0.925935,0.0609435,0.0634068,0.000308486,0.000303856,0.06217515
35,9.5,130.0,0.92278,0.0600341,0.0655225,0.000317851,0.0003128,0.0627783
35,9.5,135.0,0.919577,0.06318,0.0612153,0.000323343,0.000319281,0.06219765
35,9.5,140.0,0.916387,0.0659789,0.0610752,0.000342009,0.000336552,0.06352705
35,9.5,145.0,0.913167,0.0619289,0.0618929,0.000357373,0.00035281,0.061910900000000005
35,9.5,150.0,0.909923,0.058834,0.0592641,0.000370092,0.000365821,0.05904905
35,9.5,155.0,0.906673,0.0606653,0.0621979,0.000388259,0.000384571,0.0614316
35,9.5,160.0,0.903385,0.0614589,0.0583492,0.000412064,0.000405689,0.05990405
35,9.5,165.0,0.900105,0.064017,0.0619062,0.000419438,0.000414551,0.0629616
35,9.5,170.0,0.896766,0.0624633,0.0625797,0.000440452,0.000436133,0.06252150000000001
35,9.5,175.0,0.893403,0.0621976,0.0621224,0.000451544,0.000444924,0.06216
35,9.5,180.0,0.890074,0.0593621,0.0638568,0.000464007,0.000457344,0.06160945
35,9.5,185.0,0.886694,0.0596972,0.0603097,0.000479432,0.000473408,0.06000345
35,9.5,190.0,0.883262,0.0631732,0.0649894,0.000493238,0.000485252,0.06408130000000001
35,9.5,195.0,0.879848,0.0660013,0.063241,0.000522518,0.000517095,0.06462115
35,9.5,200.0,0.87642,0.0636305,0.0674871,0.000542808,0.000535315,0.0655588
35,9.5,205.0,0.872925,0.0622493,0.0664221,0.000562228,0.000553654,0.0643357
35,9.5,210.0,0.869438,0.0642236,0.0692034,0.000586216,0.000576401,0.06671350000000001
35,9.5,215.0,0.865903,0.0652523,0.0668937,0.000605441,0.000596513,0.06607299999999999
35,9.5,220.0,0.862393,0.0635499,0.0679063,0.000619846,0.000611794,0.06572810000000001
35,9.5,225.0,0.858788,0.0632053,0.0616341,0.00063435,0.000625837,0.0624197
35,9.5,230.0,0.85522,0.069677,0.0712358,0.000663883,0.000656815,0.0704564
35,9.5,235.0,0.851558,0.0649923,0.0671822,0.000688803,0.000680369,0.06608725
35,9.5,240.0,0.847924,0.067418,0.0679132,0.000704673,0.000690599,0.0676656
35,9.5,245.0,0.844237,0.072215,0.069273,0.000736846,0.00072126,0.070744
35,9.5,250.0,0.8405,0.065369,0.0740176,0.000741146,0.000727463,0.0696933
35,9.5,255.0,0.836788,0.0679332,0.0669192,0.000795239,0.000786381,0.06742619999999999
